token_id,Title/Name,Pantheon,Frame,License_URL,image_filename,animation_filename,background_hex,title_en,description_en,title_zh-Hans,description_zh-Hans,edition_size,token_range,Series,Character,Character_Variant,Colorway,name_final,slug,alt_text_en,alt_text_zh-Hans,attributes_json,image_mime,image_bytes,animation_mime,animation_bytes,collection_path,deity_or_collection,collection_item,Tier,token_name,Masters,Previews,Renders,Thumbnails,Poster Image,image_cid,cid_Previews,cid_Renders,cid_Thumbnails,cid_Poster_Image,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,contract_factory,price_native,currency,chain,license,external_url,standard,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,unlockable_notes,operator_filter,operator_policy_note,category_id,subcategory_id,taxonomy_tags,schema_version,Symbol
,Nuwa (Nüwa),Chinese,,,,,,,,,,,,Chinese,Nuwa (Nüwa),,,Nuwa (Nüwa),nuwa-n-wa,Round canvas portrait of Nuwa (Nüwa),圆形画布肖像：Nuwa (Nüwa),"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Nuwa (Nüwa)""}]",,,,,04_COLLECTIONS/Chinese/Nuwa (Nüwa),Nuwa (Nüwa),,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Fuxi (Fúxī),Chinese,,,,,,,,,,,,Chinese,Fuxi (Fúxī),,,Fuxi (Fúxī),fuxi-f-x,Round canvas portrait of Fuxi (Fúxī),圆形画布肖像：Fuxi (Fúxī),"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Fuxi (Fúxī)""}]",,,,,04_COLLECTIONS/Chinese/Fuxi (Fúxī),Fuxi (Fúxī),,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Shennong (Shénnóng),Chinese,,,,,,,,,,,,Chinese,Shennong (Shénnóng),,,Shennong (Shénnóng),shennong-sh-nn-ng,Round canvas portrait of Shennong (Shénnóng),圆形画布肖像：Shennong (Shénnóng),"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Shennong (Shénnóng)""}]",,,,,04_COLLECTIONS/Chinese/Shennong (Shénnóng),Shennong (Shénnóng),,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Zhong Kui (Zhōng Kuí),Chinese,,,,,,,,,,,,Chinese,Zhong Kui (Zhōng Kuí),,,Zhong Kui (Zhōng Kuí),zhong-kui-zh-ng-ku,Round canvas portrait of Zhong Kui (Zhōng Kuí),圆形画布肖像：Zhong Kui (Zhōng Kuí),"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Zhong Kui (Zhōng Kuí)""}]",,,,,04_COLLECTIONS/Chinese/Zhong Kui (Zhōng Kuí),Zhong Kui (Zhōng Kuí),,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Yan Luo Wang / King Yan,Chinese,,,,,,,,,,,,Chinese,Yan Luo Wang / King Yan,,,Yan Luo Wang / King Yan,yan-luo-wang-king-yan,Round canvas portrait of Yan Luo Wang / King Yan,圆形画布肖像：Yan Luo Wang / King Yan,"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Yan Luo Wang / King Yan""}]",,,,,04_COLLECTIONS/Chinese/Yan Luo Wang / King Yan,Yan Luo Wang / King Yan,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Jade Emperor (Yù Huáng or Yù Dì),Chinese,,,,,,,,,,,,Chinese,Jade Emperor (Yù Huáng or Yù Dì),,,Jade Emperor (Yù Huáng or Yù Dì),jade-emperor-y-hu-ng-or-y-d,Round canvas portrait of Jade Emperor (Yù Huáng or Yù Dì),圆形画布肖像：Jade Emperor (Yù Huáng or Yù Dì),"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Jade Emperor (Yù Huáng or Yù Dì)""}]",,,,,04_COLLECTIONS/Chinese/Jade Emperor (Yù Huáng or Yù Dì),Jade Emperor (Yù Huáng or Yù Dì),,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Pan Gu – The God of Creation,Chinese,,,,,,,,,,,,Chinese,Pan Gu – The God of Creation,,,Pan Gu – The God of Creation,pan-gu-the-god-of-creation,Round canvas portrait of Pan Gu – The God of Creation,圆形画布肖像：Pan Gu – The God of Creation,"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Pan Gu – The God of Creation""}]",,,,,04_COLLECTIONS/Chinese/Pan Gu – The God of Creation,Pan Gu – The God of Creation,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Sun Wukong,Chinese,,,,,,,,,,,,Chinese,Sun Wukong,,,Sun Wukong,sun-wukong,Round canvas portrait of Sun Wukong,圆形画布肖像：Sun Wukong,"[{""trait_type"":""Series"",""value"":""Chinese""},{""trait_type"":""Character"",""value"":""Sun Wukong""}]",,,,,04_COLLECTIONS/Chinese/Sun Wukong,Sun Wukong,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Amun and Amun-Ra,Egyptian,,,,,,,,,,,,Egyptian,Amun and Amun-Ra,,,Amun and Amun-Ra,amun-and-amun-ra,Round canvas portrait of Amun and Amun-Ra,圆形画布肖像：Amun and Amun-Ra,"[{""trait_type"":""Series"",""value"":""Egyptian""},{""trait_type"":""Character"",""value"":""Amun and Amun-Ra""}]",,,,,04_COLLECTIONS/Egyptian/Amun and Amun-Ra,Amun and Amun-Ra,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Osiris,Egyptian,,,,,,,,,,,,Egyptian,Osiris,,,Osiris,osiris,Round canvas portrait of Osiris,圆形画布肖像：Osiris,"[{""trait_type"":""Series"",""value"":""Egyptian""},{""trait_type"":""Character"",""value"":""Osiris""}]",,,,,04_COLLECTIONS/Egyptian/Osiris,Osiris,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
